Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
BadAss 4530-730Kv ,4.00,730.00,13.00,8.00,14.80,9767.00,90.17,1334.50,269.76,10.73,74.00,0.80,2.87
Tempest 4120-830Kv ,4.00,830.00,11.00,7.00,14.80,11164.00,60.73,898.90,400.49,6.72,74.00,0.75,2.32
BadAss 3530-700 ,6.00,700.00,12.00,6.00,22.20,13009.00,79.70,1769.40,203.46,12.19,73.90,0.69,2.40
BadAss 3515-1130 ,5.00,1130.00,9.00,4.50,18.50,17352.00,60.58,1120.70,321.23,7.08,73.90,0.63,2.11
Tempest 4120-520Kv ,6.00,520.00,13.00,8.00,22.20,9752.00,56.19,1247.30,288.62,8.97,73.90,0.72,2.32
BadAss 3530-890 ,3.00,890.00,12.00,8.50,11.10,9180.00,47.91,531.80,676.95,5.41,73.90,1.02,2.41
BadAss 2826-1030 ,5.00,1030.00,10.00,5.00,18.50,15592.00,63.89,1182.00,304.57,8.48,73.80,0.72,2.10
BadAss 3520-650Kv ,4.00,650.00,14.00,10.00,14.80,7798.00,60.91,901.50,399.33,7.93,73.80,0.88,2.21
Cobra C-5320/22 ,7.00,300.00,17.00,12.00,25.90,6490.00,54.69,1416.40,254.17,10.59,73.80,0.75,2.78
Cobra C-4120/18 ,5.00,540.00,13.00,10.00,18.50,7797.00,50.23,929.30,387.39,6.02,73.80,0.65,2.34
Cobra C-4120/16 ,5.00,610.00,11.00,8.00,18.50,9744.00,35.65,659.50,545.87,6.16,73.80,0.93,2.34
Cobra C-5320/18 ,7.00,370.00,16.00,10.00,25.90,7787.00,73.47,1902.80,189.19,12.25,73.70,0.64,2.78
BadAss 3515-1130 ,3.00,1130.00,11.00,8.00,11.10,9733.00,65.38,725.70,496.07,5.84,73.70,0.80,2.11
BadAss 3520-650Kv ,4.00,650.00,13.00,10.00,14.80,7784.00,62.21,920.70,391.01,5.76,73.70,0.63,2.21
Tempest 2826-1140Kv ,4.00,1140.00,10.00,6.00,14.80,12964.00,59.69,883.40,407.52,5.72,73.70,0.65,2.06
BadAss 4520-830Kv ,5.00,830.00,12.00,6.00,18.50,12957.00,95.04,1758.20,204.75,12.08,73.60,0.69,2.57
BadAss 4520-540Kv ,6.00,540.00,13.00,8.00,22.20,9718.00,55.30,1227.70,293.23,9.04,73.60,0.74,2.57
Cobra C-3520/12 ,5.00,820.00,11.00,7.00,18.50,11096.00,50.98,943.10,381.72,6.88,73.60,0.73,2.18
Tempest 4120-600Kv ,4.00,600.00,14.00,10.00,14.80,7775.00,49.40,731.10,492.41,7.13,73.60,0.97,2.32
BadAss 3520-970 ,3.00,970.00,12.00,8.50,11.10,9140.00,48.38,537.10,670.27,5.29,73.60,0.98,2.19
Cobra C-3515/14 ,5.00,950.00,10.00,6.00,18.50,12952.00,43.06,796.60,451.92,5.86,73.60,0.74,2.09
BadAss 2826-820Kv ,5.00,820.00,10.00,6.00,18.50,12961.00,42.92,794.00,453.40,5.78,73.60,0.73,2.09
Tempest 2820-840Kv ,4.00,840.00,12.00,8.50,14.80,9143.00,42.68,631.70,569.89,5.49,73.60,0.87,2.00
Cobra C-3520/12 ,5.00,820.00,11.00,7.00,18.50,11091.00,50.80,939.80,383.06,7.42,73.50,0.79,2.18
Cobra C-3525/10 ,5.00,780.00,11.00,7.00,18.50,11090.00,48.72,901.30,399.42,7.47,73.50,0.83,2.26
Cobra C-2826/10 ,5.00,930.00,10.00,6.00,18.50,12940.00,42.79,791.60,454.78,5.94,73.50,0.75,2.08
BadAss 3530-470 ,5.00,470.00,13.00,10.00,18.50,7763.00,28.70,531.00,677.97,5.82,73.50,1.10,2.39
Tempest 4120-700Kv ,6.00,700.00,12.00,6.00,22.20,12923.00,77.38,1717.70,209.58,11.90,73.40,0.69,2.32
BadAss 2820-910Kv ,6.00,910.00,10.00,5.00,22.20,15510.00,55.20,1225.40,293.78,8.40,73.40,0.69,2.03
BadAss 2820-1080 ,4.00,1080.00,10.00,6.00,14.80,12917.00,54.10,800.70,449.61,5.56,73.40,0.69,2.03
BadAss 4530-730Kv ,6.00,730.00,10.00,5.00,22.20,15501.00,53.38,1185.00,303.80,8.18,73.40,0.69,2.87
BadAss 2820-780 ,5.00,780.00,11.00,7.00,18.50,11069.00,49.11,908.60,396.21,6.74,73.40,0.74,2.03
Cobra C-3525/10 ,5.00,780.00,11.00,7.00,18.50,11076.00,48.82,903.20,398.58,6.89,73.40,0.76,2.26
Cobra C-4120/20 ,7.00,480.00,12.00,8.00,25.90,9689.00,43.57,1128.50,319.01,9.52,73.40,0.84,2.34
Tempest 4130-460Kv ,5.00,460.00,14.00,10.00,18.50,7755.00,43.06,796.70,451.86,7.74,73.40,0.97,2.54
Tempest 4130-460Kv ,5.00,460.00,13.00,10.00,18.50,7756.00,42.52,786.70,457.61,5.75,73.40,0.73,2.54
BadAss 3520-970 ,3.00,970.00,13.00,10.00,11.10,7739.00,89.84,997.30,360.97,5.61,73.30,0.56,2.19
BadAss 4520-540Kv ,6.00,540.00,13.00,8.00,22.20,9676.00,57.57,1278.10,281.67,10.77,73.30,0.84,2.57
Cobra C-4130/12 ,6.00,540.00,13.00,8.00,22.20,9682.00,54.02,1199.30,300.18,8.84,73.30,0.74,2.58
Cobra C-2826/12 ,6.00,760.00,10.00,6.00,22.20,12900.00,35.29,783.40,459.54,5.91,73.30,0.75,2.08
BadAss 4520-830Kv ,4.00,830.00,10.00,7.00,14.80,11050.00,45.32,670.70,536.75,5.67,73.20,0.85,2.57
Tempest 4120-520Kv ,6.00,520.00,13.00,8.00,22.20,9648.00,59.11,1312.20,274.35,10.54,73.10,0.80,2.32
Tempest 4130-460Kv ,6.00,460.00,14.00,8.50,22.20,9081.00,54.62,1212.50,296.91,9.65,73.10,0.80,2.54
BadAss 4520-660Kv ,5.00,660.00,11.00,7.00,18.50,11031.00,45.74,846.20,425.43,7.09,73.10,0.84,2.57
BadAss 4520-660Kv ,5.00,660.00,11.00,7.00,18.50,11023.00,45.71,845.70,425.68,6.54,73.10,0.77,2.57
BadAss 3515-580Kv ,5.00,580.00,12.00,8.50,18.50,9076.00,28.70,531.00,677.97,5.48,73.10,1.03,2.12
BadAss 3520-970 ,3.00,970.00,14.00,10.00,11.10,7707.00,87.35,969.60,371.29,7.64,73.00,0.79,2.19
BadAss 4530-440Kv ,6.00,440.00,14.00,9.00,22.20,8553.00,63.50,1409.70,255.37,12.43,72.90,0.88,2.87
BadAss 2820-780 ,5.00,780.00,10.00,7.00,18.50,11004.00,42.78,791.40,454.89,6.38,72.90,0.81,2.03
BadAss 3520-560 ,6.00,560.00,10.00,7.00,22.20,11003.00,28.72,637.50,564.71,5.66,72.90,0.89,2.20
BadAss 3520-970 ,5.00,970.00,10.00,5.00,18.50,15373.00,60.79,1124.50,320.14,8.22,72.80,0.73,2.19
Tempest 2820-1170Kv ,3.00,1170.00,12.00,8.50,11.10,9043.00,58.05,644.30,558.75,5.38,72.80,0.83,2.00
BadAss 3515-940 ,4.00,940.00,11.00,7.00,14.80,10984.00,57.84,856.00,420.56,6.56,72.80,0.77,2.11
BadAss 4520-370Kv ,6.00,370.00,16.00,12.00,22.20,6406.00,55.72,1236.90,291.05,8.15,72.80,0.66,2.58
BadAss 2814-1300 ,5.00,1300.00,8.00,4.00,18.50,19209.00,54.80,1013.70,355.13,5.41,72.80,0.53,1.96
Cobra C-4120/14 ,5.00,710.00,11.00,7.00,18.50,10980.00,46.29,856.40,420.36,7.37,72.80,0.86,2.35
Cobra C-4120/14 ,5.00,710.00,11.00,7.00,18.50,10984.00,46.06,852.10,422.49,6.82,72.80,0.80,2.35
Cobra C-4120/20 ,7.00,480.00,13.00,8.00,25.90,9615.00,45.70,1183.70,304.13,8.85,72.80,0.75,2.34
Cobra C-3525/14 ,5.00,560.00,14.00,10.00,18.50,7687.00,40.38,747.10,481.86,6.85,72.80,0.92,2.26
BadAss 2826-1030 ,5.00,1030.00,10.00,5.00,18.50,15354.00,68.35,1264.50,284.70,7.37,72.70,0.58,2.10
Tempest 2826-920Kv ,6.00,920.00,9.00,4.50,22.20,17070.00,50.88,1129.60,318.70,7.30,72.70,0.65,2.07
Tempest 2826-920Kv ,4.00,920.00,10.00,7.00,14.80,10963.00,47.78,707.20,509.05,5.81,72.70,0.82,2.07
Tempest 4130-540Kv ,4.00,540.00,16.00,12.00,14.80,6392.00,85.36,1263.40,284.95,8.04,72.60,0.64,2.54
BadAss 4520-540Kv ,5.00,540.00,15.00,10.00,18.50,7670.00,77.55,1434.60,250.94,9.71,72.60,0.68,2.57
Tempest 2820-1170Kv ,4.00,1170.00,10.00,6.00,14.80,12770.00,59.35,878.40,409.84,5.41,72.60,0.62,2.00
BadAss 2826-820Kv ,6.00,820.00,10.00,5.00,22.20,15333.00,50.89,1129.70,318.67,8.09,72.60,0.72,2.09
BadAss 2826-1030 ,4.00,1030.00,10.00,6.00,14.80,12774.00,50.62,749.10,480.58,5.48,72.60,0.73,2.10
BadAss 2820-910Kv ,5.00,910.00,10.00,5.80,18.50,13217.00,47.01,869.70,413.94,6.42,72.60,0.74,2.03
Cobra C-4120/22 ,6.00,430.00,13.00,10.00,22.20,7664.00,37.76,838.20,429.49,5.73,72.60,0.68,2.34
BadAss 3520-650Kv ,6.00,650.00,10.00,5.80,22.20,13220.00,35.95,798.10,451.07,6.34,72.60,0.79,2.21
BadAss 3515-710 ,6.00,710.00,10.00,5.80,22.20,13210.00,35.85,795.90,452.32,6.32,72.60,0.79,2.11
Cobra C-3525/12 ,5.00,650.00,11.00,8.00,18.50,9580.00,35.14,650.10,553.76,5.83,72.60,0.90,2.26
BadAss 3515-580Kv ,6.00,580.00,10.00,7.00,22.20,10959.00,28.94,642.40,560.40,5.75,72.60,0.89,2.12
BadAss 4520-830Kv ,5.00,830.00,12.00,6.00,18.50,12764.00,106.52,1970.70,182.68,10.81,72.50,0.55,2.57
BadAss 4530-360Kv ,6.00,360.00,19.00,12.00,22.20,6379.00,86.23,1914.20,188.07,16.55,72.50,0.86,2.86
BadAss 4530-550Kv ,5.00,550.00,14.00,8.50,18.50,9010.00,66.41,1228.60,293.02,9.40,72.50,0.77,2.86
Tempest 4120-600Kv ,5.00,600.00,12.00,8.00,18.50,9572.00,58.69,1085.70,331.58,9.07,72.50,0.84,2.32
BadAss 3515-710 ,5.00,710.00,10.00,7.00,18.50,10931.00,34.80,643.80,559.18,5.65,72.50,0.88,2.11
BadAss 3530-890 ,5.00,890.00,10.00,5.00,18.50,15282.00,57.19,1058.10,340.23,8.00,72.40,0.76,2.41
Tempest 3520-550Kv ,6.00,550.00,12.00,8.00,22.20,9559.00,40.91,908.30,396.34,5.96,72.40,0.66,2.15
BadAss 4520-830Kv ,4.00,830.00,11.00,7.00,14.80,10900.00,55.12,815.70,441.34,6.40,72.30,0.78,2.57
Tempest 4120-600Kv ,4.00,600.00,13.00,10.00,14.80,7630.00,54.83,811.40,443.68,5.42,72.30,0.67,2.32
BadAss 3530-650Kv ,6.00,570.00,11.00,7.00,22.20,10908.00,36.11,801.60,449.10,6.90,72.30,0.86,2.40
BadAss 3530-650Kv ,6.00,570.00,11.00,7.00,22.20,10912.00,34.54,766.80,469.48,6.33,72.30,0.83,2.40
BadAss 4520-660Kv ,6.00,660.00,12.00,6.00,22.20,12714.00,72.53,1610.30,223.56,11.77,72.20,0.73,2.57
BadAss 2820-910Kv ,6.00,910.00,10.00,5.00,22.20,15243.00,59.13,1312.70,274.24,7.34,72.20,0.56,2.03
Tempest 4130-400Kv ,6.00,400.00,15.00,10.00,22.20,7629.00,58.64,1301.70,276.56,9.73,72.20,0.75,2.53
BadAss 2826-690 ,4.00,690.00,14.00,10.00,14.80,7626.00,50.66,749.70,480.19,6.59,72.20,0.88,2.10
Tempest 3515-950Kv ,4.00,950.00,10.00,7.00,14.80,10891.00,47.69,705.80,510.06,5.67,72.20,0.80,2.07
BadAss 2826-1360 ,4.00,1360.00,9.00,4.50,14.80,16912.00,68.95,1020.40,352.80,6.85,72.10,0.67,2.11
BadAss 4520-830Kv ,4.00,830.00,11.00,7.00,14.80,10883.00,55.66,823.80,437.00,6.88,72.10,0.83,2.57
Cobra C-4130/12 ,6.00,540.00,13.00,8.00,22.20,9518.00,54.99,1220.80,294.89,10.58,72.10,0.87,2.58
BadAss 3515-710 ,4.00,710.00,14.00,10.00,14.80,7617.00,53.57,792.80,454.09,6.71,72.10,0.85,2.11
Tempest 4120-600Kv ,5.00,600.00,13.00,8.00,18.50,9499.00,61.98,1146.60,313.97,8.45,72.00,0.74,2.32
BadAss 3520-790 ,5.00,790.00,10.00,6.00,18.50,12672.00,40.74,753.80,477.58,5.29,72.00,0.70,2.20
BadAss 2826-690 ,6.00,690.00,10.00,5.80,22.20,13100.00,34.46,765.00,470.59,6.17,72.00,0.81,2.10
Cobra C-4120/18 ,6.00,540.00,13.00,8.00,22.20,9486.00,53.08,1178.50,305.47,8.64,71.90,0.73,2.34
Cobra C-2826/8 ,4.00,1130.00,10.00,6.00,14.80,12646.00,50.14,742.00,485.18,5.55,71.90,0.75,2.08
Cobra C-3520/10 ,4.00,980.00,10.00,7.00,14.80,10842.00,45.60,674.80,533.49,5.64,71.90,0.84,2.16
Tempest 3520-550Kv ,5.00,550.00,14.00,10.00,18.50,7594.00,42.18,780.30,461.36,6.82,71.90,0.87,2.15
Cobra C-3525/14 ,6.00,560.00,12.00,8.00,22.20,9488.00,37.95,842.60,427.25,5.90,71.90,0.70,2.26
BadAss 3530-700 ,6.00,700.00,12.00,6.00,22.20,12633.00,80.62,1789.80,201.14,10.99,71.80,0.61,2.40
BadAss 3520-970 ,5.00,970.00,10.00,5.00,18.50,15154.00,66.60,1232.00,292.21,7.08,71.80,0.58,2.19
BadAss 3515-940 ,4.00,940.00,11.00,7.00,14.80,10825.00,59.88,886.20,406.23,7.05,71.80,0.80,2.11
Tempest 3515-950Kv ,6.00,950.00,9.00,4.50,22.20,16846.00,49.79,1105.40,325.67,6.86,71.80,0.62,2.07
Cobra C-3520/18 ,6.00,550.00,11.00,8.00,22.20,9473.00,27.59,612.50,587.76,5.72,71.80,0.93,2.18
BadAss 3530-890 ,5.00,890.00,10.00,5.00,18.50,15148.00,61.82,1143.60,314.80,7.08,71.70,0.62,2.41
Tempest 2826-1140Kv ,5.00,1140.00,9.00,4.50,18.50,16830.00,60.58,1120.80,321.20,7.03,71.70,0.63,2.06
BadAss 3520-790 ,6.00,790.00,10.00,5.00,22.20,15139.00,46.85,1040.00,346.15,7.83,71.70,0.75,2.20
Tempest 4130-540Kv ,5.00,540.00,14.00,9.00,18.50,8396.00,74.73,1382.50,260.40,11.69,71.60,0.85,2.54
Tempest 3515-1330Kv ,5.00,1330.00,8.00,4.00,18.50,18896.00,50.57,935.50,384.82,5.25,71.60,0.56,2.07
Cobra C-4120/16 ,5.00,610.00,12.00,8.00,18.50,9451.00,43.70,808.50,445.27,5.99,71.60,0.74,2.34
BadAss 2826-690 ,5.00,690.00,10.00,7.00,18.50,10805.00,32.99,610.30,589.87,5.53,71.60,0.91,2.10
BadAss 4520-370Kv ,6.00,370.00,17.00,12.00,22.20,6295.00,60.79,1349.50,266.77,10.25,71.50,0.76,2.58
BadAss 3520-790 ,4.00,790.00,12.00,8.00,14.80,9438.00,56.05,829.50,434.00,5.72,71.50,0.69,2.20
BadAss 2826-820Kv ,6.00,820.00,10.00,5.00,22.20,15101.00,54.44,1208.60,297.87,7.10,71.50,0.59,2.09
BadAss 2826-690 ,4.00,690.00,14.00,10.00,14.80,7535.00,51.27,758.80,474.43,6.97,71.40,0.92,2.10
BadAss 4520-540Kv ,6.00,540.00,15.00,8.00,22.20,9405.00,74.88,1662.40,216.55,12.07,71.30,0.73,2.57
Tempest 4120-600Kv ,5.00,600.00,13.00,8.00,18.50,9411.00,66.74,1234.70,291.57,10.13,71.30,0.82,2.32
Cobra C-4120/12 ,4.00,850.00,10.00,7.00,14.80,10754.00,41.60,615.70,584.70,5.59,71.30,0.91,2.35
BadAss 3520-560 ,6.00,560.00,11.00,7.00,22.20,10755.00,34.72,770.70,467.11,6.24,71.30,0.81,2.20
BadAss 3530-470 ,5.00,470.00,14.00,10.00,18.50,7526.00,34.66,641.20,561.45,6.65,71.30,1.04,2.39
Tempest 4120-600Kv ,6.00,600.00,10.00,6.00,22.20,12543.00,31.44,697.90,515.83,5.09,71.30,0.73,2.32
BadAss 4520-660Kv ,6.00,660.00,12.00,6.00,22.20,12533.00,80.60,1789.20,201.21,10.49,71.20,0.59,2.57
BadAss 2820-1080 ,4.00,1080.00,10.00,5.80,14.80,12958.00,53.04,785.00,458.60,6.13,71.20,0.78,2.03
BadAss 2820-1080 ,5.00,1080.00,9.00,4.50,18.50,16703.00,51.78,958.00,375.78,6.59,71.20,0.69,2.03
BadAss 2826-820Kv ,5.00,820.00,10.00,5.80,18.50,12956.00,42.59,787.90,456.91,6.10,71.20,0.77,2.09
BadAss 3530-700 ,4.00,700.00,11.00,8.00,14.80,9399.00,41.01,607.00,593.08,5.41,71.20,0.89,2.40
BadAss 4530-440Kv ,4.00,440.00,20.00,15.00,14.80,5005.00,107.37,1589.00,226.56,11.98,71.10,0.75,2.87
BadAss 3520-650Kv ,5.00,650.00,11.00,7.00,18.50,10733.00,40.42,747.80,481.41,6.22,71.10,0.83,2.21
Tempest 4130-460Kv ,4.00,460.00,15.00,12.00,14.80,6259.00,37.11,549.20,655.50,6.46,71.10,1.18,2.54
BadAss 2826-1360 ,3.00,1360.00,10.00,6.00,11.10,12498.00,64.36,714.40,503.92,5.31,71.00,0.74,2.11
BadAss 2814-1120 ,4.00,1120.00,10.00,6.00,14.80,12504.00,54.07,800.20,449.89,5.39,71.00,0.67,1.96
Cobra C-3525/14 ,5.00,560.00,13.00,10.00,18.50,7499.00,44.40,821.30,438.33,5.46,71.00,0.67,2.26
BadAss 3520-560 ,6.00,560.00,11.00,7.00,22.20,10704.00,34.91,774.90,464.58,6.71,71.00,0.87,2.20
BadAss 3515-580Kv ,6.00,580.00,11.00,7.00,22.20,10704.00,33.96,753.80,477.58,6.29,71.00,0.83,2.12
BadAss 3530-700 ,6.00,700.00,11.00,5.50,22.20,13614.00,61.72,1370.20,262.74,9.10,70.90,0.66,2.40
BadAss 4520-470Kv ,6.00,470.00,14.00,9.00,22.20,8320.00,58.99,1309.50,274.91,11.72,70.90,0.89,2.57
Tempest 2820-970Kv ,4.00,970.00,10.00,7.00,14.80,10692.00,45.29,670.20,537.15,5.38,70.90,0.80,2.00
Cobra C-3520/14 ,5.00,700.00,12.00,8.00,18.50,9356.00,45.21,836.40,430.42,5.76,70.90,0.69,2.18
BadAss 3520-650Kv ,5.00,650.00,11.00,7.00,18.50,10697.00,42.08,778.50,462.43,6.66,70.90,0.86,2.21
BadAss 3530-470 ,5.00,470.00,14.00,10.00,18.50,7487.00,36.07,667.30,539.49,7.03,70.90,1.05,2.39
Cobra C-3515/18 ,6.00,740.00,10.00,6.00,22.20,12483.00,30.25,671.60,536.03,5.40,70.90,0.80,2.09
BadAss 3520-790 ,6.00,790.00,10.00,5.00,22.20,14958.00,51.28,1138.40,316.23,6.80,70.80,0.60,2.20
BadAss 3515-580Kv ,6.00,580.00,11.00,7.00,22.20,10678.00,34.47,765.20,470.47,6.91,70.80,0.90,2.12
Cobra C-3520/14 ,6.00,700.00,10.00,6.00,22.20,12459.00,31.59,701.20,513.41,5.26,70.80,0.75,2.18
Tempest 4120-830Kv ,5.00,830.00,11.00,5.50,18.50,13565.00,82.16,1520.00,236.84,8.88,70.70,0.58,2.32
BadAss 4530-730Kv ,5.00,730.00,12.00,6.00,18.50,12440.00,81.75,1512.30,238.05,11.07,70.70,0.73,2.87
Tempest 4120-520Kv ,6.00,520.00,10.00,7.00,22.20,10667.00,26.25,582.70,617.81,5.25,70.70,0.90,2.32
Tempest 4130-690Kv ,4.00,690.00,14.00,9.00,14.80,8289.00,92.84,1374.00,262.01,11.42,70.60,0.83,2.54
Tempest 4130-690Kv ,6.00,690.00,11.00,5.50,22.20,13554.00,60.79,1349.60,266.75,8.61,70.60,0.64,2.54
BadAss 2826-820Kv ,4.00,820.00,12.00,8.00,14.80,9316.00,56.90,842.20,427.45,5.68,70.60,0.67,2.09
BadAss 3530-890 ,4.00,890.00,10.00,6.00,14.80,12433.00,44.88,664.20,542.01,5.10,70.60,0.77,2.41
Tempest 4130-460Kv ,6.00,460.00,12.00,8.00,22.20,9323.00,43.43,964.10,373.41,8.52,70.60,0.88,2.54
Tempest 4130-690Kv ,4.00,690.00,11.00,8.00,14.80,9314.00,38.80,574.30,626.85,5.30,70.60,0.92,2.54
Tempest 2826-1140Kv ,3.00,1140.00,11.00,8.00,11.10,9302.00,60.29,669.20,537.96,5.56,70.50,0.83,2.06
Tempest 3515-950Kv ,3.00,950.00,13.00,10.00,11.10,7440.00,54.76,607.80,592.30,5.37,70.50,0.88,2.07
BadAss 3515-710 ,5.00,710.00,11.00,7.00,18.50,10639.00,39.92,738.40,487.54,6.07,70.50,0.82,2.11
Cobra C-4130/16 ,6.00,390.00,14.00,10.00,22.20,7440.00,26.83,595.60,604.43,6.67,70.50,1.12,2.57
Tempest 4130-400Kv ,5.00,400.00,16.00,12.00,18.50,6191.00,59.18,1094.90,328.80,7.64,70.40,0.70,2.53
BadAss 3520-970 ,4.00,970.00,10.00,6.00,14.80,12396.00,47.51,703.10,512.02,5.10,70.40,0.72,2.19
Cobra C-4120/16 ,4.00,610.00,14.00,10.00,14.80,7433.00,42.33,626.50,574.62,6.67,70.40,1.06,2.34
Tempest 4120-700Kv ,4.00,700.00,11.00,8.00,14.80,9290.00,37.54,555.60,647.95,5.26,70.40,0.95,2.32
BadAss 3515-580Kv ,6.00,580.00,11.00,7.00,22.20,10626.00,35.48,787.70,457.03,6.82,70.40,0.87,2.12
Cobra C-3525/18 ,6.00,430.00,14.00,10.00,22.20,7435.00,28.58,634.40,567.47,6.55,70.40,1.03,2.26
BadAss 3515-1130 ,3.00,1130.00,12.00,8.00,11.10,9273.00,75.57,838.80,429.18,5.55,70.30,0.66,2.11
BadAss 2820-910Kv ,4.00,910.00,12.00,8.00,14.80,9280.00,59.45,879.80,409.18,5.59,70.30,0.64,2.03
Tempest 2826-920Kv ,3.00,920.00,13.00,10.00,11.10,7426.00,53.30,591.60,608.52,5.51,70.30,0.93,2.07
Cobra C-2826-EF1 ,5.00,1200.00,8.00,4.00,18.50,18570.00,46.42,858.80,419.19,5.01,70.30,0.58,2.09
Cobra C-2826-EF1-SS ,5.00,1200.00,8.00,4.00,18.50,18570.00,46.42,858.80,419.19,5.01,70.30,0.58,2.09
Tempest 4130-460Kv ,6.00,460.00,13.00,8.00,22.20,9285.00,44.33,984.10,365.82,8.14,70.30,0.83,2.54
Cobra C-2826/10 ,4.00,930.00,10.00,7.00,14.80,10600.00,43.03,636.80,565.33,5.51,70.30,0.86,2.08
Cobra C-3525/12 ,5.00,650.00,12.00,8.00,18.50,9273.00,41.72,771.70,466.50,5.61,70.30,0.73,2.26
BadAss 3530-470 ,5.00,470.00,13.00,10.00,18.50,7425.00,37.69,697.30,516.28,5.36,70.30,0.77,2.39
Tempest 3520-550Kv ,6.00,550.00,11.00,7.00,22.20,10598.00,25.63,569.00,632.69,5.53,70.30,0.97,2.15
Tempest 4130-540Kv ,5.00,540.00,14.00,8.50,18.50,8725.00,57.46,1063.00,338.66,8.95,70.20,0.84,2.54
Tempest 2826-920Kv ,4.00,920.00,11.00,7.00,14.80,10594.00,53.16,786.70,457.61,6.68,70.20,0.85,2.07
BadAss 2826-1030 ,4.00,1030.00,10.00,5.80,14.80,12780.00,49.34,730.20,493.02,5.90,70.20,0.81,2.10
BadAss 2820-910Kv ,6.00,910.00,9.00,4.50,22.20,16463.00,43.17,958.40,375.63,6.67,70.20,0.70,2.03
Tempest 2820-840Kv ,5.00,840.00,10.00,6.00,18.50,12341.00,39.55,731.60,492.07,5.18,70.10,0.71,2.00
BadAss 2814-870 ,5.00,870.00,10.00,6.00,18.50,12336.00,38.95,720.60,499.58,5.15,70.10,0.71,1.95
BadAss 2826-690 ,5.00,690.00,11.00,7.00,18.50,10575.00,37.41,692.10,520.16,5.93,70.10,0.86,2.10
Tempest 4130-690Kv ,4.00,690.00,14.00,8.50,14.80,8694.00,71.31,1055.40,341.10,8.80,70.00,0.83,2.54
Tempest 4130-460Kv ,5.00,460.00,15.00,10.00,18.50,7395.00,60.99,1128.30,319.06,9.04,70.00,0.80,2.54
BadAss 2814-980Kv ,6.00,980.00,9.00,4.50,22.20,16437.00,44.77,993.80,362.25,6.49,70.00,0.65,1.96
Tempest 2820-840Kv ,4.00,840.00,11.00,8.00,14.80,9245.00,42.83,633.90,567.91,5.29,70.00,0.83,2.00
BadAss 2820-910Kv ,4.00,910.00,10.00,7.00,14.80,10563.00,41.18,609.50,590.65,5.25,70.00,0.86,2.03
Cobra C-3520/12 ,4.00,820.00,11.00,8.00,14.80,9240.00,39.64,586.70,613.60,5.46,70.00,0.93,2.18
BadAss 4530-730Kv ,5.00,730.00,12.00,6.00,18.50,12306.00,90.99,1683.30,213.87,10.16,69.90,0.60,2.87
BadAss 3530-890 ,4.00,890.00,12.00,6.50,14.80,11353.00,86.40,1278.70,281.54,10.07,69.90,0.79,2.41
BadAss 2814-1120 ,5.00,1120.00,9.00,4.50,18.50,16397.00,54.52,1008.50,356.97,6.68,69.90,0.66,1.96
BadAss 2826-1030 ,5.00,1030.00,9.00,4.50,18.50,16413.00,47.44,877.70,410.16,6.42,69.90,0.73,2.10
Cobra C-4130/12 ,6.00,540.00,11.00,7.00,22.20,10549.00,31.56,700.50,513.92,6.15,69.90,0.88,2.58
Tempest 4120-520Kv ,6.00,520.00,11.00,7.00,22.20,10545.00,31.35,696.00,517.24,5.91,69.90,0.85,2.32
BadAss 4520-660Kv ,6.00,660.00,14.00,6.00,22.20,12289.00,99.53,2209.50,162.93,14.33,69.80,0.65,2.57
Tempest 2826-1470Kv ,4.00,1470.00,9.00,4.50,14.80,16375.00,66.71,987.40,364.59,6.61,69.80,0.67,2.07
BadAss 3530-700 ,4.00,700.00,12.00,8.00,14.80,9214.00,48.22,713.60,504.48,5.46,69.80,0.77,2.40
BadAss 3515-710 ,5.00,710.00,11.00,7.00,18.50,10533.00,41.95,776.00,463.92,6.61,69.80,0.85,2.11
BadAss 4520-470Kv ,5.00,470.00,14.00,10.00,18.50,7370.00,31.40,580.80,619.83,6.37,69.80,1.10,2.57
Cobra C-2826/6 ,3.00,1470.00,10.00,6.00,11.10,12262.00,63.11,700.50,513.92,5.21,69.70,0.74,2.08
BadAss 2820-1350 ,4.00,1350.00,9.00,4.50,14.80,16350.00,62.51,925.10,389.15,6.41,69.70,0.69,2.03
Tempest 2826-920Kv ,4.00,920.00,11.00,7.00,14.80,10516.00,53.80,796.20,452.15,6.17,69.70,0.77,2.07
BadAss 4530-550Kv ,5.00,550.00,13.00,8.00,18.50,9199.00,53.62,992.00,362.90,7.89,69.70,0.80,2.86
Tempest 4130-460Kv ,6.00,460.00,13.00,8.00,22.20,9203.00,49.33,1095.00,328.77,9.59,69.70,0.88,2.54
BadAss 3520-790 ,5.00,790.00,10.00,5.80,18.50,12688.00,39.87,737.60,488.07,5.89,69.70,0.80,2.20
BadAss 3530-650Kv ,5.00,570.00,11.00,8.00,18.50,9206.00,29.20,540.30,666.30,5.26,69.70,0.97,2.40
BadAss 2814-1120 ,4.00,1120.00,10.00,5.80,14.80,12668.00,52.48,776.70,463.50,5.85,69.60,0.75,1.96
