Motor, Weight (oz), Cells, kV, Propeller, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Minutes), Ah Flight time (Minutes), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Score = (Thrust*Time), Estimated System Weight (oz), Battery Capacity (Wh), Motor Resistance, I Max, P Max, Outside Diameter, Body Length, Total Shaft Length
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 4.75x4.75-E, 4.75, 4.75, 11.1, 16752, 8.42, 93.4, 64.17558886509636, 64.13301662707838, 0.564375, 75.4, 0.6042558886509635, 36.219097965738754, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 4.75x5.5-E, 4.75, 5.5, 11.1, 16289, 9.34, 103.7, 57.80135004821601, 57.81584582441114, 0.515625, 84.8, 0.4972275795564127, 29.803821118611378, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 5x5-E, 5.0, 5.0, 11.1, 16267, 9.38, 104.2, 57.52399232245681, 57.56929637526652, 0.5775, 77.0, 0.5542226487523992, 33.22010556621881, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 5.25x4.75-E, 5.25, 4.75, 11.1, 15764, 10.35, 114.9, 52.16710182767624, 52.173913043478265, 0.795625, 70.9, 0.692449956483899, 41.505450391644914, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 5.5x4.5-E, 5.5, 4.5, 11.1, 15647, 10.61, 117.8, 50.882852292020374, 50.89538171536287, 0.81375, 66.7, 0.6907894736842105, 41.40592105263158, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 6x4-E, 6.0, 4.0, 11.1, 15106, 11.67, 129.5, 46.285714285714285, 46.27249357326478, 1.066875, 57.2, 0.8238416988416989, 49.38107142857143, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 5x3x3-DD, 5.0, 3.0, 11.1, 17516, 6.88, 76.3, 78.55832241153342, 78.48837209302326, 0.77375, 49.8, 1.0140891218872872, 60.784501965923994, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 5x4.3-DD, 5.0, 4.3, 11.1, 17486, 7.02, 77.9, 76.94480102695763, 76.92307692307692, 0.81375, 71.2, 1.0446084724005134, 62.613831835686774, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 6x3-DD, 6.0, 3.0, 11.1, 16672, 8.64, 95.9, 62.50260688216892, 62.5, 1.051875, 47.4, 1.0968456725755993, 65.74492961418143, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 6x3x3-DD, 6.0, 3.0, 11.1, 16223, 9.42, 104.5, 57.35885167464115, 57.32484076433121, 1.1, 46.1, 1.0526315789473686, 63.09473684210527, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/32 , 0.79, 2.9999999999999996, 1960.0, 7x3.5-DD, 7.0, 3.5, 11.1, 15261, 11.36, 126.1, 47.53370340999207, 47.53521126760564, 1.355625, 50.6, 1.0750396510705789, 64.43787668517051, 31.622999999999998, 99.9, 0.102, 12.0, 90.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 6x5.5-E, 6.0, 5.5, 7.4, 8904, 5.05, 37.4, 160.42780748663102, 160.55659620016056, 0.385625, 46.4, 1.0310828877005347, 61.86497326203209, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 7x4-SF, 7.0, 4.0, 7.4, 8607, 5.67, 42.0, 142.85714285714286, 143.000143000143, 0.655, 32.6, 1.5595238095238095, 93.57142857142858, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 7x5-SF, 7.0, 5.0, 7.4, 8234, 6.48, 47.9, 125.26096033402924, 125.12512512512511, 0.66125, 39.0, 1.3804801670146138, 82.82881002087683, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 7x6-SF, 7.0, 6.0, 7.4, 7628, 7.77, 57.5, 104.34782608695652, 104.35145570280706, 0.64375, 43.3, 1.1195652173913044, 67.17391304347827, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 8x3.8-SF, 8.0, 3.8, 7.4, 7489, 8.18, 60.5, 99.17355371900827, 99.12112601599154, 0.870625, 26.9, 1.4390495867768596, 86.34297520661157, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.0, 1570.0, 7x3.5x3-DD, 7.0, 3.5, 7.4, 9165, 4.51, 33.4, 179.64071856287427, 179.78066758554561, 0.555625, 30.4, 1.6635479041916168, 99.81287425149702, 30.79, 100, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 4.75x4.75-E, 4.75, 4.75, 11.1, 14253, 4.82, 53.5, 112.03738317757009, 112.03319502074689, 0.40375, 64.1, 0.7546728971962616, 45.235093457943925, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 4.75x5.5-E, 4.75, 5.5, 11.1, 13840, 5.56, 61.7, 97.14748784440842, 97.12230215827338, 0.375, 72.1, 0.6077795786061588, 36.430307941653155, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 5x5-E, 5.0, 5.0, 11.1, 13806, 5.63, 62.4, 96.0576923076923, 95.91474245115454, 0.416875, 65.4, 0.6680689102564102, 40.04405048076923, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 5.25x4.75-E, 5.25, 4.75, 11.1, 13517, 6.12, 67.9, 88.27687776141384, 88.23529411764706, 0.58, 60.8, 0.8541973490427097, 51.200589101620025, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 5.5x4.5-E, 5.5, 4.5, 11.1, 13393, 6.33, 70.2, 85.38461538461539, 85.30805687203791, 0.595, 57.1, 0.8475783475783475, 50.80384615384615, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 6x4-E, 6.0, 4.0, 11.1, 13070, 6.98, 77.5, 77.34193548387097, 77.36389684813753, 0.79125, 49.5, 1.020967741935484, 61.19680645161291, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 6x5.5-E, 6.0, 5.5, 11.1, 12060, 8.88, 98.6, 60.79107505070994, 60.8108108108108, 0.723125, 62.8, 0.7333924949290062, 43.95954614604463, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 6x3-DD, 6.0, 3.0, 11.1, 14167, 4.98, 55.2, 108.58695652173913, 108.43373493975902, 0.75625, 40.2, 1.3700181159420288, 82.1188858695652, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 6x3x3-DD, 6.0, 3.0, 11.1, 13813, 5.61, 62.3, 96.21187800963082, 96.2566844919786, 0.789375, 39.2, 1.2670545746388444, 75.94725120385233, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 7x3.5-DD, 7.0, 3.5, 11.1, 13181, 6.81, 75.6, 79.28571428571429, 79.29515418502203, 0.963125, 43.7, 1.273974867724868, 76.36205357142858, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/40 , 0.79, 2.9999999999999996, 1570.0, 7x3.5x3-DD, 7.0, 3.5, 11.1, 12430, 8.17, 90.7, 66.08599779492833, 66.09547123623011, 1.07125, 41.2, 1.1810915104740904, 70.79462513781698, 31.622999999999998, 99.9, 0.156, 9.0, 65.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 8x6-SF, 8.0, 6.0, 7.4, 5097, 4.88, 36.1, 166.20498614958447, 166.14975631369074, 0.55125, 29.0, 1.5270083102493075, 91.62049861495844, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 9x3.8-SF, 9.0, 3.8, 7.4, 5412, 4.29, 31.7, 189.27444794952683, 189.00018900018898, 0.619375, 19.5, 1.9538643533123028, 117.23186119873819, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 9x4.7-SF, 9.0, 4.7, 7.4, 5194, 4.71, 34.8, 172.41379310344828, 172.14666896195558, 0.648125, 23.1, 1.8624281609195403, 111.74568965517241, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 9x6-SF, 9.0, 6.0, 7.4, 4421, 6.02, 44.6, 134.52914798206277, 134.6861811978091, 0.650625, 25.1, 1.4588004484304933, 87.52802690582959, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 9x7.5-SF, 9.0, 7.5, 7.4, 4010, 6.62, 49.0, 122.44897959183673, 122.47897444272066, 0.573125, 28.5, 1.1696428571428572, 70.17857142857143, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 10x3.8-SF, 10.0, 3.8, 7.4, 4566, 5.64, 41.8, 143.54066985645935, 143.7607820586544, 0.71625, 16.4, 1.7135167464114833, 102.81100478468902, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.0, 1080.0, 10x4.7-SF, 10.0, 4.7, 7.4, 4356, 6.02, 44.6, 134.52914798206277, 134.6861811978091, 0.734375, 19.4, 1.6465807174887892, 98.79484304932734, 30.79, 100, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 7x4-SF, 7.0, 4.0, 11.1, 8929, 4.23, 47.0, 127.53191489361703, 127.6595744680851, 0.714375, 33.8, 1.5199468085106382, 91.10561170212766, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 7x5-SF, 7.0, 5.0, 11.1, 8531, 4.85, 53.8, 111.41263940520447, 111.34020618556703, 0.71875, 40.4, 1.3359665427509295, 80.07783457249072, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 7x6-SF, 7.0, 6.0, 11.1, 7951, 5.75, 63.9, 93.80281690140845, 93.91304347826087, 0.694375, 45.2, 1.086658841940532, 65.13433098591548, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 8x3.8-SF, 8.0, 3.8, 11.1, 7735, 6.08, 67.4, 88.93175074183975, 88.8157894736842, 0.94125, 27.8, 1.3965133531157268, 83.70701038575666, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 8x4-DD, 8.0, 4.0, 11.1, 8638, 4.71, 52.3, 114.60803059273424, 114.64968152866243, 0.844375, 32.7, 1.6144837476099427, 96.77215583173997, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 8x4x3-DD, 8.0, 4.0, 11.1, 8138, 5.49, 60.9, 98.42364532019705, 98.36065573770492, 0.890625, 30.8, 1.4624384236453203, 87.6585591133005, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 8x4.3-SF, 8.0, 4.3, 11.1, 7804, 6.01, 66.7, 89.86506746626686, 89.85024958402663, 0.916875, 31.8, 1.3746251874062967, 82.39503373313343, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2204/58 , 0.79, 2.9999999999999996, 1080.0, 9x5-DD, 9.0, 5.0, 11.1, 7141, 6.97, 77.3, 77.54204398447607, 77.47489239598279, 1.086875, 33.8, 1.4060478654592496, 84.27850905562742, 31.622999999999998, 99.9, 0.318, 7.0, 75.0, 1.06, 0.56, 0.86
Cobra C-2208/20 , 1.64, 2.0, 2000.0, 6x5.5-E, 6.0, 5.5, 7.4, 11900, 10.61, 78.5, 76.43312101910828, 76.41949206510941, 0.723125, 62.0, 0.9211783439490446, 55.27070063694268, 31.64, 100, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.0, 2000.0, 7x4-E, 7.0, 4.0, 7.4, 11300, 12.87, 95.2, 63.02521008403361, 63.000063000063, 1.144375, 42.8, 1.2020745798319326, 72.12447478991595, 31.64, 100, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.0, 2000.0, 7x5-E, 7.0, 5.0, 7.4, 10600, 15.49, 114.6, 52.35602094240838, 52.34414530734737, 1.098125, 50.2, 0.9582242582897034, 57.4934554973822, 31.64, 100, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.0, 2000.0, 7x6-E, 7.0, 6.0, 7.4, 10460, 16.14, 119.4, 50.25125628140703, 50.236109715663616, 1.179375, 59.4, 0.987751256281407, 59.26507537688442, 31.64, 100, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.0, 2000.0, 8x4-E, 8.0, 4.0, 7.4, 10100, 17.38, 128.6, 46.65629860031105, 46.651945386122605, 1.40625, 38.3, 1.09350699844479, 65.61041990668741, 31.64, 100, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 4.7x4.25-E, 4.7, 4.25, 11.1, 18830, 9.85, 109.3, 54.83989021043001, 54.82233502538072, 0.711875, 75.8, 0.6513037511436414, 39.039146843549865, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 4.75x4.75-E, 4.75, 4.75, 11.1, 18510, 10.99, 122.0, 49.131147540983605, 49.13557779799818, 0.696875, 83.3, 0.5712090163934426, 34.23826844262295, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 4.75x5.5-E, 4.75, 5.5, 11.1, 18030, 12.41, 137.8, 43.497822931785194, 43.5132957292506, 0.6525, 93.9, 0.47351233671988385, 28.382329462989837, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 5x5-E, 5.0, 5.0, 11.1, 17970, 12.61, 140.0, 42.81428571428572, 42.823156225218085, 0.7275, 85.1, 0.5196428571428572, 31.14739285714286, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 5.25x4.75-E, 5.25, 4.75, 11.1, 17580, 13.95, 154.8, 38.72093023255814, 38.70967741935484, 1.01625, 79.1, 0.6564922480620156, 39.35014534883721, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 5.5x4.5-E, 5.5, 4.5, 11.1, 17410, 14.48, 160.7, 37.29931549471064, 37.292817679558006, 1.038125, 74.2, 0.6460018668326074, 38.721351897946484, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/20 , 1.64, 2.9999999999999996, 2000.0, 6x4-E, 6.0, 4.0, 11.1, 17020, 15.83, 175.7, 34.11496869664201, 34.11244472520531, 1.42, 64.5, 0.8081957882754696, 48.44325554923165, 32.473, 99.9, 0.064, 18.0, 200.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 7x5-E, 7.0, 5.0, 7.4, 8960, 8.56, 63.3, 94.7867298578199, 94.72088911341247, 0.815625, 42.4, 1.2885071090047393, 77.31042654028437, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 7x5-SF, 7.0, 5.0, 7.4, 9020, 8.4, 62.2, 96.46302250803858, 96.52509652509652, 0.81375, 42.7, 1.3082797427652733, 78.49678456591639, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 7x6-E, 7.0, 6.0, 7.4, 8800, 9.05, 67.0, 89.55223880597015, 89.59235478572494, 0.833125, 50.0, 1.2434701492537314, 74.60820895522389, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 7x6-SF, 7.0, 6.0, 7.4, 8570, 9.94, 73.6, 81.5217391304348, 81.57050410571537, 0.79375, 48.7, 1.0784646739130435, 64.70788043478261, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x3.8-SF, 8.0, 3.8, 7.4, 8260, 10.96, 81.1, 73.98273736128237, 73.97908857762872, 1.144375, 29.7, 1.411066584463625, 84.66399506781751, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x4-E, 8.0, 4.0, 7.4, 8620, 9.71, 71.9, 83.44923504867872, 83.50265816795167, 1.031875, 32.7, 1.435152990264256, 86.10917941585535, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x6-E, 8.0, 6.0, 7.4, 7580, 13.19, 97.6, 61.47540983606558, 61.47163084236625, 1.005, 43.1, 1.0297131147540983, 61.782786885245905, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x3.8-SF, 9.0, 3.8, 7.4, 7520, 13.34, 98.7, 60.790273556231, 60.78042060051055, 1.3225, 27.1, 1.339918946301925, 80.3951367781155, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x4.5-E, 9.0, 4.5, 7.4, 7730, 12.67, 93.8, 63.965884861407254, 63.99453913266067, 1.291875, 32.9, 1.3772654584221748, 82.6359275053305, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x4.7-SF, 9.0, 4.7, 7.4, 7390, 13.55, 100.3, 59.82053838484546, 59.83843622220005, 1.329375, 32.9, 1.3253988035892323, 79.52392821535393, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x6-E, 9.0, 6.0, 7.4, 7300, 14.2, 105.1, 57.08848715509039, 57.099352874000765, 1.305, 41.5, 1.241674595623216, 74.50047573739296, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x4-DD, 8.0, 4.0, 7.4, 9160, 7.9, 58.5, 102.56410256410257, 102.6342798494697, 0.96125, 34.7, 1.643162393162393, 98.5897435897436, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x4.3-SF, 8.0, 4.3, 7.4, 8460, 10.39, 76.9, 78.02340702210662, 78.03761413001065, 1.065, 34.4, 1.3849154746423926, 83.09492847854355, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 8x6-SF, 8.0, 6.0, 7.4, 7590, 13.15, 97.3, 61.664953751284685, 61.65861679169664, 1.150625, 43.1, 1.1825539568345325, 70.95323741007194, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x4.7-SF, 9.0, 4.7, 7.4, 7270, 14.17, 104.9, 57.19733079122974, 57.22024070647924, 1.355625, 32.4, 1.292302192564347, 77.53813155386082, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.0, 1550.0, 9x5-DD, 9.0, 5.0, 7.4, 7800, 12.49, 92.4, 64.93506493506493, 64.91679830350768, 1.33375, 36.9, 1.443452380952381, 86.60714285714285, 31.64, 100, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 6x4-E, 6.0, 4.0, 11.1, 14210, 8.51, 94.5, 63.42857142857143, 63.45475910693302, 0.974375, 53.8, 1.031084656084656, 61.80321428571429, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 6x5.5-E, 6.0, 5.5, 11.1, 13520, 10.35, 114.9, 52.16710182767624, 52.173913043478265, 0.976875, 70.4, 0.850195822454308, 50.96073759791123, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 7x4-E, 7.0, 4.0, 11.1, 12720, 12.75, 141.5, 42.360424028268554, 42.35294117647059, 1.50125, 48.2, 1.0609540636042403, 63.59358657243816, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 7x4-SF, 7.0, 4.0, 11.1, 12700, 12.95, 143.7, 41.71189979123174, 41.698841698841704, 1.450625, 48.1, 1.0094815588030621, 60.50832463465554, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 7x5-E, 7.0, 5.0, 11.1, 11980, 14.93, 165.7, 36.173808086904046, 36.1687876758205, 1.5475, 56.7, 0.9339167169583585, 55.97896801448402, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/26 , 1.64, 2.9999999999999996, 1550.0, 7x3.5-DD, 7.0, 3.5, 11.1, 14310, 8.22, 91.2, 65.72368421052632, 65.6934306569343, 1.18375, 47.4, 1.2979714912280702, 77.80041118421053, 32.473, 99.9, 0.1, 15.0, 165.0, 1.09, 0.94, 1.5
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 8x6-E, 8.0, 6.0, 7.4, 6510, 7.41, 54.8, 109.48905109489051, 109.421162052741, 0.740625, 37.0, 1.3515054744525548, 81.09032846715328, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 8x6-SF, 8.0, 6.0, 7.4, 6130, 8.58, 63.5, 94.48818897637796, 94.50009450009449, 0.841875, 34.8, 1.3257874015748032, 79.54724409448819, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x3.8-SF, 9.0, 3.8, 7.4, 6500, 7.44, 55.1, 108.8929219600726, 108.9799476896251, 0.965625, 23.4, 1.7524954627949183, 105.1497277676951, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x4.5-E, 9.0, 4.5, 7.4, 6600, 7.09, 52.5, 114.28571428571429, 114.35977585483933, 0.936875, 28.1, 1.7845238095238096, 107.07142857142858, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x4.7-SF, 9.0, 4.7, 7.4, 6340, 7.92, 58.6, 102.38907849829351, 102.37510237510237, 0.994375, 28.2, 1.69688566552901, 101.81313993174061, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x6-E, 9.0, 6.0, 7.4, 6270, 8.19, 60.6, 99.00990099009901, 99.000099000099, 0.97875, 35.6, 1.61509900990099, 96.90594059405942, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x6-SF, 9.0, 6.0, 7.4, 5400, 10.78, 79.8, 75.18796992481204, 75.21436092864664, 1.0275, 30.7, 1.2875939849624063, 77.25563909774438, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x7.5-E, 9.0, 7.5, 7.4, 5530, 10.49, 77.6, 77.31958762886599, 77.29369025841856, 0.86625, 39.3, 1.1163015463917527, 66.97809278350516, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 9x7.5-SF, 9.0, 7.5, 7.4, 5040, 11.89, 88.0, 68.18181818181819, 68.19266701520696, 0.976875, 35.8, 1.1100852272727273, 66.60511363636364, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 10x3.8-SF, 10.0, 3.8, 7.4, 5570, 10.28, 76.1, 78.84362680683311, 78.87264696603218, 1.188125, 20.0, 1.5612680683311435, 93.6760840998686, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
Cobra C-2208/34 , 1.66, 2.0, 1180.0, 10x4.7-SF, 10.0, 4.7, 7.4, 5350, 10.91, 80.7, 74.34944237918215, 74.31813114672876, 1.216875, 23.8, 1.5078996282527881, 90.47397769516728, 31.66, 100, 0.152, 12.0, 130.0, 0.94, 1.5, 0.125
